LINK,BRAND,PRODUCT,FAVORITES,RATING,RATING_SCORE,PRICE_TRY,PRICE_DOLLAR,PRICE_EURO
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/samsung/galaxy-a52-mavi-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-805099012,Samsung,Galaxy A52 Mavi 128 GB 8 GB Ram YENİLENMİŞ ÜRÜN (Sıfır Gibi),0.0,1.0,5.0,8759,259.14201183431953,233.57333333333332
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/general-mobile/era-50-12gb-6gb-6gb-genisletilmis-ram-128-gb-hafiza-cift-sim-kart-p-848804102,General Mobile,Era 50 12gb (6GB 6GB GENİŞLETİLMİŞ RAM) 128 Gb Hafıza Çift Sim Kart,0.0,98.79166666666667,0.0,8950,264.79289940828403,238.66666666666666
https://www.trendyol.com/apple/yenilenmis-iphone-13-128-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-851733284,Apple,Yenilenmiş Iphone 13 128 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,1763.0653804930332,0.0,37499,1109.4378698224853,999.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-12-64-gb-mavi-cep-telefonu-12-ay-garantili-c-kalite-p-850456886,Apple,Yenilenmiş Iphone 12 64 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,1763.0653804930332,0.0,24899,736.6568047337279,663.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-x-256-gb-silver-cep-telefonu-12-ay-garantili-a-kalite-p-847028370,Apple,Yenilenmiş iPhone X 256 GB Silver Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,1.0,1.0,15999,473.34319526627223,426.64
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/tecno/phantom-x2-pro-12-256-gb-gri-outlet-2-yil-garantili-p-836302764,TECNO,Phantom X2 Pro 12/256 Gb Gri (OUTLET) (2 YIL GARANTİLİ),0.0,36.65625,0.0,24399,721.8639053254439,650.64
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/xiaomi/redmi-note-12-128-gb-6-gb-ram-mavi-cep-telefonu-xiaomi-turkiye-garantili-p-688050328,Xiaomi,Redmi Note 12 128 GB 6 GB RAM Mavi Cep Telefonu (Xiaomi Türkiye Garantili),13500.0,538.0,4.6,9379,277.48520710059177,250.10666666666665
https://www.trendyol.com/apple/iphone-13-128-gb-yesil-cep-telefonu-apple-turkiye-garantili-p-266090694,Apple,iPhone 13 128 GB Yeşil Cep Telefonu (Apple Türkiye Garantili),48900.0,1156.0,4.8,44900,1328.4023668639054,1197.3333333333333
https://www.trendyol.com/xiaomi/yenilenmis-xiaomi-redmi-10-2022-128-gb-12-ay-delta-servis-garantili-c-kalite-p-854071183,Xiaomi,Yenilenmiş Xiaomi Redmi 10 2022 128 GB (12 Ay Delta Servis Garantili) - C Kalite,0.0,173.8177339901478,0.0,4599,136.06508875739647,122.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-10-256gb-a-kalite-siyah-p-838211014,Samsung,Yenilenmiş SAMSUNG GALAXY NOTE 10 256GB -A Kalite- Siyah,0.0,162.83386581469648,0.0,14190,419.8224852071006,378.4
https://www.trendyol.com/general-mobile/era-30-8gb-4gb-4gb-genisletilmis-ram-128gb-hafiza-cift-sim-kart-p-848806871,General Mobile,ERA 30 8GB (4GB + 4GB Genişletilmiş RAM) + 128GB Hafıza Çift Sim Kart,0.0,98.79166666666667,0.0,7100,210.05917159763317,189.33333333333334
https://www.trendyol.com/apple/yenilenmis-iphone-14-pro-max-256-gb-derin-mor-cep-telefonu-12-ay-garantili-b-kalite-p-846786748,Apple,Yenilenmiş iPhone 14 Pro Max 256 GB Derin Mor Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,1763.0653804930332,0.0,72299,2139.0236686390535,1927.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-11-pro-max-64-gb-gumus-cep-telefonu-12-ay-garantili-c-kalite-p-847445299,Apple,Yenilenmiş iPhone 11 Pro Max 64 GB Gümüş Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,26199,775.1183431952663,698.64
https://www.trendyol.com/xiaomi/yenilenmis-redmi-note-9-64-gb-blue-12-ay-garantili-p-695699156,Xiaomi,Yenilenmiş Redmi Note 9 64 GB Blue (12 Ay Garantili),0.0,173.8177339901478,0.0,4999,147.89940828402368,133.30666666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-13-pro-max-128-gb-gumus-128-gb-gumus-a-grade-p-689223349,Apple,Yenilenmiş Iphone 13 Pro Max 128 Gb Gümüş 128 Gb Gümüş A Grade,163000.0,1.0,1.0,52449,1551.7455621301776,1398.64
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-ultra-128gb-b-kalite-gumus-p-830588654,Samsung,Yenilenmiş SAMSUNG GALAXY S21 ULTRA 128GB -B Kalite- Gümüş,0.0,162.83386581469648,0.0,24960,738.4615384615386,665.6
https://www.trendyol.com/xiaomi/redmi-note-11-128-gb-6-gb-gri-telefon-tr-garantili-p-322620044,Xiaomi,Redmi Note 11 128 GB 6 GB Gri Telefon TR Garantili,13300.0,937.0,4.6,8999,266.2426035502959,239.97333333333333
https://www.trendyol.com/samsung/galaxy-a32-128gb-mavi-p-101964367,Samsung,Galaxy A32 128gb Mavi,37400.0,2454.0,4.7,15999,473.34319526627223,426.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxys23-ultra-512gb-yesil-a-kalite-p-855408591,Samsung,Yenilenmiş Samsung GalaxyS23 Ultra 512GB  Yeşil A Kalite,0.0,162.83386581469648,0.0,52999,1568.0177514792902,1413.3066666666666
https://www.trendyol.com/samsung/galaxy-a04s-64-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-358105486,Samsung,Galaxy A04s 64 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),18800.0,707.0,4.7,7339,217.1301775147929,195.70666666666668
https://www.trendyol.com/vivo/y28-256-gb-8-gb-ram-turkiye-garantili-p-840053587,vivo,Y28 256 Gb 8 Gb Ram ( Türkiye Garantili),0.0,44.91304347826087,0.0,9999,295.82840236686394,266.64
https://www.trendyol.com/apple/iphone-14-256-gb-gece-yarisi-p-355707151,Apple,iPhone 14 256 GB Gece Yarısı,10300.0,157.0,4.8,49999,1479.260355029586,1333.3066666666666
https://www.trendyol.com/xiaomi/yenilenmis-redmi-note-9-pro-128-gb-green-12-ay-garantili-p-683371868,Xiaomi,Yenilenmiş Redmi Note 9 Pro 128 GB Green (12 Ay Garantili),0.0,173.8177339901478,0.0,7700,227.81065088757398,205.33333333333334
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-fe-128-gb-12-ay-delta-servis-garantili-c-kalite-p-854135475,Samsung,Yenilenmiş Samsung Galaxy S21 FE 128 GB (12 Ay Delta Servis Garantili) - C Kalite,0.0,162.83386581469648,0.0,11199,331.3313609467456,298.64
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/galaxy-a04e-128-gb-mavi-cep-telefonu-samsung-turkiye-garantili-p-452411913,Samsung,Galaxy A04e 128 GB Mavi Cep Telefonu (Samsung Türkiye Garantili),17500.0,839.0,4.6,7880,233.13609467455623,210.13333333333333
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-ultra-128gb-a-kalite-siyah-p-847260520,Samsung,Yenilenmiş SAMSUNG GALAXY S21 ULTRA 128GB -A Kalite- Siyah,0.0,162.83386581469648,0.0,25870,765.3846153846155,689.8666666666667
https://www.trendyol.com/apple/yenilenmis-iphone-12-64-gb-mavi-64-gb-mavi-a-grade-p-689226909,Apple,Yenilenmiş iPhone 12 64 GB Mavi 64 GB Mavi A Grade,181000.0,3.0,5.0,24699,730.7396449704142,658.64
https://www.trendyol.com/samsung/galaxy-z-fold-3-black-256gb-yenilenmis-b-kalite-12-ay-garantili-p-462248871,Samsung,Galaxy Z Fold 3 Black 256gb Yenilenmiş B Kalite (12 AY GARANTİLİ),0.0,1.0,5.0,32999,976.3017751479291,879.9733333333334
https://www.trendyol.com/samsung/yenilenmis-galaxy-s23-ultra-256gb-a-kalite-siyah-p-812454099,Samsung,Yenilenmiş GALAXY S23 ULTRA 256GB -A Kalite- Siyah,0.0,162.83386581469648,0.0,49999,1479.260355029586,1333.3066666666666
https://www.trendyol.com/apple/yenilenmis-iphone-8-plus-64-gb-cep-telefonu-1-yil-garantili-a-kalite-p-812733042,Apple,Yenilenmiş iPhone 8 Plus 64 GB Cep Telefonu (1 Yıl Garantili) A Kalite,0.0,1.0,5.0,8299,245.53254437869825,221.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-plus-256-gb-12-ay-delta-servis-garantili-b-kalite-p-854742523,Samsung,Yenilenmiş Samsung Galaxy S21 Plus 256 GB (12 Ay Delta Servis Garantili) - B Kalite,0.0,162.83386581469648,0.0,16799,497.01183431952666,447.97333333333336
https://www.trendyol.com/apple/yenilenmis-iphone-13-pro-max-256-gb-sierra-mavisi-cep-telefonu-12-ay-garantili-b-kalite-p-846718591,Apple,Yenilenmiş iPhone 13 Pro Max 256 GB Sierra Mavisi Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,1763.0653804930332,0.0,57499,1701.1538461538462,1533.3066666666666
https://www.trendyol.com/omix/x7-16-gb-8-gb-ram-8-gb-vram-128-gb-p-810327992,omix,X7 16 Gb (8 GB RAM 8 GB VRAM) 128 Gb,0.0,24.0625,0.0,8999,266.2426035502959,239.97333333333333
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-10-lite-128-gb-12-ay-delta-servis-garantili-c-kalite-p-851442038,Samsung,Yenilenmiş Samsung Galaxy Note 10 Lite 128 GB (12 Ay Delta Servis Garantili) - C Kalite,0.0,162.83386581469648,0.0,6179,182.81065088757398,164.77333333333334
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-14-plus-128-gb-yildiz-isigi-p-355707167,Apple,iPhone 14 Plus 128 GB Yıldız Işığı,23400.0,356.0,4.6,55199,1633.1065088757398,1471.9733333333334
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/realme/12-lite-nfc-12-gb-ram-6gb-6gb-a-kadar-dinamik-ram-128gb-turkiye-garantili-kablolu-kulaklik-p-830576000,realme,12 LİTE NFC 12 Gb Ram 6gb 6gb'a Kadar Dinamik Ram 128Gb) Türkiye Garantili Kablolu Kulaklık,0.0,69.20408163265306,0.0,9979,295.23668639053255,266.1066666666667
https://www.trendyol.com/tecno/pova-5-pro-lh8n-8-256-tecno-turkiye-garantili-p-779261550,TECNO,Pova 5 Pro LH8N 8/256 (Tecno Türkiye Garantili),241000.0,1.0,5.0,12499,369.79289940828403,333.3066666666667
https://www.trendyol.com/apple/iphone-13-pro-max-128gb-gumus-yenilenmis-cok-iyi-p-786027590,Apple,iPhone 13 Pro Max 128GB Gümüş (Yenilenmiş - Çok İyi),0.0,1763.0653804930332,0.0,54499,1612.3964497041422,1453.3066666666666
https://www.trendyol.com/samsung/galaxy-a24-128-gb-samsung-turkiye-garantili-p-827571614,Samsung,Galaxy A24 128 GB (Samsung Türkiye Garantili),0.0,1.0,5.0,9999,295.82840236686394,266.64
https://www.trendyol.com/tecno/camon-30-256-gb-8-gb-ram-siyah-cep-telefonu-tecno-turkiye-garantili-p-829675511,TECNO,CAMON 30 256 GB / 8 GB RAM Siyah Cep Telefonu (TECNO Türkiye Garantili),195000.0,7.0,4.1,14100,417.1597633136095,376.0
https://www.trendyol.com/samsung/yenilenmis-galaxy-note-10-plus-black-256-gb-b-kalite-12-ay-garantili-p-463853973,Samsung,Yenilenmiş Galaxy Note 10 Plus Black 256 GB B Kalite (12 Ay Garantili),247000.0,2.0,2.5,17500,517.7514792899409,466.6666666666667
https://www.trendyol.com/xiaomi/redmi-note-8-pro-6-gb-128-gb-cep-telefonu-mineral-grisi-xiaomi-turkiye-garantili-p-31861671,Xiaomi,Redmi Note 8 Pro 6 GB 128 GB Cep Telefonu - Mineral Grisi (Xiaomi Türkiye Garantili),15500.0,114.0,4.6,7999,236.65680473372782,213.30666666666667
https://www.trendyol.com/poco/x6-5g-12-512-gb-xiaomi-turkiye-garantili-p-844135687,POCO,X6 5G 12/512 Gb (Xiaomi Türkiye Garantili),0.0,172.875,0.0,17249,510.3254437869823,459.97333333333336
https://www.trendyol.com/apple/yenilenmis-iphone-11-128-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-852854685,Apple,Yenilenmiş iPhone 11 128 GB Beyaz Cep Telefonu (12 Ay Garantili) - C Kalite,218000.0,2.0,5.0,20149,596.1242603550296,537.3066666666666
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/apple/iphone-12-128-gb-mavi-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-66403057,Apple,iPhone 12 128 GB Mavi Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),47300.0,490.0,4.7,34499,1020.6804733727812,919.9733333333334
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/xiaomi/redmi-note-12-pro-256-gb-8-gb-ram-mavi-cep-telefonu-xiaomi-turkiye-garantili-p-685512991,Xiaomi,Redmi Note 12 Pro 256 GB 8 GB RAM Mavi Cep Telefonu (Xiaomi Türkiye Garantili),13100.0,531.0,4.6,13404,396.56804733727813,357.44
https://www.trendyol.com/apple/yenilenmis-iphone-13-pro-max-1tb-a-kalite-grafit-p-846385042,Apple,Yenilenmiş IPHONE 13 PRO MAX 1TB -A Kalite- Grafit,0.0,1763.0653804930332,0.0,79999,2366.8343195266275,2133.306666666667
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-128-gb-kirmizi-cep-telefonu-12-ay-garantili-a-kalite-p-689222764,Apple,Yenilenmiş iPhone 7 Plus 128 GB Kırmızı Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,1.0,3.0,5899,174.52662721893492,157.30666666666667
https://www.trendyol.com/apple/iphone-11-64-gb-yesil-cep-telefon-aksesuarsiz-apple-tr-garantili-p-65149621,Apple,iPhone 11 64 GB Yeşil Cep Telefon Aksesuarsız (Apple TR Garantili),25300.0,433.0,4.8,27136,802.8402366863907,723.6266666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-a51-128-gb-white-12-ay-garantili-b-grade-p-366646920,Samsung,Yenilenmiş Galaxy A51 128 Gb White (12 Ay Garantili) B Grade,115000.0,2.0,1.5,5279,156.18343195266274,140.77333333333334
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s22-ultra-512gb-beyaz-a-grade-goplus-p-783334809,Samsung,Yenilenmiş Samsung Galaxy S22 Ultra 512GB Beyaz A Grade ( Goplus ),0.0,1.0,5.0,39999,1183.4023668639054,1066.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a53-128gb-a-kalite-beyaz-p-809965378,Samsung,Yenilenmiş SAMSUNG GALAXY A53 128GB -A Kalite- Beyaz,0.0,162.83386581469648,0.0,10299,304.70414201183434,274.64
https://www.trendyol.com/vivo/y18-256-gb-8-gb-ram-turkiye-garantili-p-838006059,vivo,Y18 256 Gb 8 Gb Ram ( Türkiye Garantili),0.0,44.91304347826087,0.0,7674,227.0414201183432,204.64
https://www.trendyol.com/reeder/s23-pro-max-1-tb-beyaz-p-833770612,Reeder,S23 Pro Max 1 TB Beyaz,187000.0,1.0,5.0,7900,233.7278106508876,210.66666666666666
https://www.trendyol.com/apple/yenilenmis-iphone-xs-max-256-gb-uzay-grisi-b-grade-p-689225605,Apple,Yenilenmiş Iphone Xs Max 256 Gb Uzay Grisi B Grade,121000.0,1763.0653804930332,0.0,17041,504.1715976331361,454.4266666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-xr-128-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-851716806,Apple,Yenilenmiş Iphone Xr 128 Gb Beyaz Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,1763.0653804930332,0.0,15699,464.46745562130184,418.64
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/tecno/spark-20-pro-plus-8-gb-ram-256-gb-dahili-hafiza-p-846247112,TECNO,Spark 20 Pro Plus 8 GB Ram 256 GB Dahili Hafıza,0.0,36.65625,0.0,14879,440.207100591716,396.7733333333333
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/apple/yenilenmis-iphone-12-mini-64-gb-mavi-b-grade-p-689214486,Apple,Yenilenmiş Iphone 12 Mini 64 Gb Mavi B Grade,121000.0,1763.0653804930332,0.0,21072,623.431952662722,561.92
https://www.trendyol.com/general-mobile/gm-24-pro-256-gb-8-gb-ram-gri-cep-telefonu-general-mobile-garantili-p-764678699,General Mobile,Gm 24 Pro 256 GB 8 GB Ram Gri Cep Telefonu (General Mobile Garantili),148000.0,98.79166666666667,0.0,10290,304.43786982248525,274.4
https://www.trendyol.com/reeder/p13-blue-3-gb-16-gb-mavi-cep-telefonu-reeder-turkiye-garantili-20000039185231-p-6745878,Reeder,P13 BLUE 3 GB+16 GB Mavi Cep Telefonu (Reeder Türkiye Garantili) 20000039185231,18700.0,2105.0,4.1,4999,147.89940828402368,133.30666666666667
https://www.trendyol.com/apple/iphone-14-plus-128-gb-gece-yarisi-p-355707170,Apple,iPhone 14 Plus 128 GB Gece Yarısı,10200.0,264.0,4.6,54299,1606.4792899408285,1447.9733333333334
https://www.trendyol.com/samsung/galaxy-s20-fe-siyah-128-gb-6-gb-ram-sm-n960f-yenilenmis-urun-b-kalite-p-798351216,Samsung,Galaxy S20 Fe Siyah 128 Gb - 6 Gb Ram Sm-n960f Yenilenmiş Ürün (B KALİTE),0.0,162.83386581469648,0.0,8999,266.2426035502959,239.97333333333333
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-128-gb-grafit-cep-telefonu-12-ay-garantili-c-kalite-p-846880356,Apple,Yenilenmiş iPhone 12 Pro 128 GB Grafit Cep Telefonu (12 Ay Garantili) - C Kalite,129000.0,1763.0653804930332,0.0,35399,1047.3076923076924,943.9733333333334
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/galaxy-s21-plus-128gb-b-grade-yenilenmis-cep-telefonu-12-ay-garantili-p-841940099,Samsung,Galaxy S21 Plus 128gb B Grade Yenilenmiş Cep Telefonu (12 AY GARANTİLİ),0.0,162.83386581469648,0.0,14999,443.7573964497042,399.97333333333336
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/tecno/spark-20-8-128-gb-tecno-turkiye-garantili-p-815115514,TECNO,Spark 20 8/128 GB (TECNO Türkiye Garantili),0.0,36.65625,0.0,6999,207.0710059171598,186.64
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/apple/yenilenmis-iphone-11-pro-256-gb-gece-yesili-cep-telefonu-12-ay-garantili-c-kalite-p-847440941,Apple,Yenilenmiş iPhone 11 Pro 256 GB Gece Yeşili Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,26149,773.639053254438,697.3066666666666
https://www.trendyol.com/poco/x6-5g-12-512-gb-xiaomi-turkiye-garantili-p-844135800,POCO,X6 5G 12/512 Gb (Xiaomi Türkiye Garantili),0.0,172.875,0.0,17249,510.3254437869823,459.97333333333336
https://www.trendyol.com/apple/iphone-xs-gold-64gb-yenilenmis-b-kalite-12-ay-garantili-p-745155380,Apple,İphone Xs Gold 64gb Yenilenmiş B Kalite (12 AY GARANTİLİ),0.0,1763.0653804930332,0.0,13599,402.3372781065089,362.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a12-64-gb-mavi-cep-telefonu-p-363074111,Samsung,Yenilenmiş Galaxy A12 64 Gb Mavi Cep Telefonu,0.0,162.83386581469648,0.0,4345,128.55029585798817,115.86666666666666
https://www.trendyol.com/xiaomi/redmi-10a-3gb-ram-64gb-turkiye-garantili-p-841241552,Xiaomi,Redmi 10A 3gb Ram 64GB   (Türkiye Garantili),137000.0,2.0,5.0,5499,162.6923076923077,146.64
https://www.trendyol.com/samsung/galaxy-m14-5g-128-gb-mavi-cep-telefonu-samsung-turkiye-garantili-p-675529311,Samsung,Galaxy M14 5G 128 GB Mavi Cep Telefonu (Samsung Türkiye Garantili),10300.0,382.0,4.6,11699,346.1242603550296,311.97333333333336
https://www.trendyol.com/xiaomi/yenilenmis-xiaomi-redmi-10-64-gb-b-kalite-p-856336542,Xiaomi,Yenilenmiş Xiaomi Redmi 10 64 GB B Kalite,0.0,173.8177339901478,0.0,4499,133.10650887573965,119.97333333333333
https://www.trendyol.com/apple/yenilenmis-iphone-14-pro-max-128-gb-derin-mor-cep-telefonu-12-ay-garantili-a-kalite-p-846885273,Apple,Yenilenmiş iPhone 14 Pro Max 128 GB Derin Mor Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,1763.0653804930332,0.0,67999,2011.8047337278108,1813.3066666666666
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
